"Kod";"Nazwa";"Okresy";"Wskaźnik cen";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1600000;"OPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2022";103,8;"-";"";
1600000;"OPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2023";100,4;"-";"";
1600000;"OPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2024";100,6;"-";"";
1600000;"OPOLSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2025";;"-";"n";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2005";100,4;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2006";100,1;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2007";100,8;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2008";101,5;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2009";101,5;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2010";101,0;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2011";102,2;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2012";101,8;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2013";100,1;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2014";100,5;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2015";99,4;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2016";99,0;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2017";101,0;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2018";100,1;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2019";100,2;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2020";102,1;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2021";101,8;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2022";103,6;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2023";104,8;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2024";101,0;"-";"";
1800000;"PODKARPACKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2025";101,7;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2005";100,6;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2006";101,1;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2007";101,3;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2008";101,4;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2009";101,9;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2010";101,2;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2011";101,5;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2012";101,4;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2013";100,4;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2014";100,0;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2015";100,6;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2016";100,5;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2017";100,2;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2018";100,5;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2019";101,6;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2020";100,1;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2021";101,9;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2022";104,9;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2023";101,8;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2024";101,7;"-";"";
1800000;"PODKARPACKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2025";100,6;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2005";100,0;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2006";100,0;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2007";100,1;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2008";100,2;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2009";100,0;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2010";100,3;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2011";99,4;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2012";99,3;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2013";99,8;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2014";99,5;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2015";99,6;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2016";99,7;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2017";99,7;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2018";99,9;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2019";100,3;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2020";100,1;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2021";101,1;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2022";103,1;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2023";99,6;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2024";101,5;"-";"";
1800000;"PODKARPACKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2025";100,2;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2005";100,2;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2006";100,3;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2007";101,6;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2008";100,5;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2009";100,4;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2010";101,3;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2011";101,7;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2012";100,5;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2013";100,1;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2014";99,5;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2015";99,7;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2016";100,9;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2017";101,5;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2018";100,6;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2019";100,4;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2020";100,2;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2021";102,6;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2022";103,9;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2023";100,7;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2024";100,8;"-";"";
1800000;"PODKARPACKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2025";;"-";"n";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2005";100,2;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2006";99,9;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2007";100,4;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2008";101,5;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2009";100,9;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2010";100,8;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2011";102,3;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2012";101,7;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2013";100,1;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2014";100,2;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2015";99,3;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2016";99,3;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2017";101,3;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2018";100,3;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2019";100,3;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2020";101,8;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2021";102,3;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2022";103,4;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2023";104,0;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2024";100,5;"-";"";
2000000;"PODLASKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2025";101,3;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2005";100,4;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2006";100,5;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2007";101,3;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2008";101,2;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2009";101,9;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2010";100,7;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2011";101,4;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2012";101,1;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2013";100,2;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2014";99,6;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2015";100,6;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2016";100,1;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2017";100,2;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2018";100,5;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2019";101,8;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2020";99,8;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2021";101,8;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2022";106,7;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2023";101,7;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2024";101,8;"-";"";
2000000;"PODLASKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2025";100,8;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2005";100,0;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2006";100,2;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2007";100,3;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2008";100,4;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2009";100,2;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2010";100,2;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2011";99,7;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2012";99,5;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2013";100,0;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2014";99,5;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2015";99,7;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2016";100,0;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2017";99,9;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2018";100,0;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2019";100,4;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2020";100,3;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2021";101,0;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2022";102,8;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2023";99,6;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2024";101,5;"-";"";
2000000;"PODLASKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2025";100,2;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2005";100,6;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2006";100,2;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2007";101,6;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2008";100,3;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2009";100,2;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2010";100,8;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2011";101,4;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2012";100,4;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2013";100,1;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2014";99,5;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2015";99,6;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2016";100,6;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2017";101,0;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2018";100,4;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2019";100,6;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2020";100,2;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2021";102,2;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2022";103,6;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2023";100,4;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2024";100,5;"-";"";
2000000;"PODLASKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2025";;"-";"n";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2005";100,2;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2006";99,8;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2007";100,7;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2008";101,5;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2009";100,5;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2010";101,1;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2011";102,0;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2012";101,5;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2013";100,3;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2014";100,2;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2015";99,6;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2016";99,4;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2017";101,0;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2018";100,4;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2019";100,2;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2020";101,9;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2021";101,9;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2022";104,0;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2023";104,3;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2024";100,8;"-";"";
2200000;"POMORSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2025";101,4;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2005";100,5;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2006";100,8;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2007";101,1;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2008";101,4;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2009";101,5;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2010";101,0;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2011";101,4;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2012";101,3;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2013";100,5;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2014";100,0;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2015";100,6;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2016";100,6;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2017";100,4;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2018";100,9;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2019";101,4;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2020";100,6;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2021";101,9;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2022";105,4;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2023";101,8;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2024";101,7;"-";"";
2200000;"POMORSKIE";"2 kwartał";"ogółem - okres poprzedni = 100";"2025";100,4;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2005";99,9;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2006";100,2;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2007";99,8;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2008";100,1;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2009";100,1;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2010";99,8;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2011";99,8;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2012";99,6;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2013";100,1;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2014";99,6;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2015";99,6;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2016";99,9;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2017";99,8;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2018";99,9;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2019";100,1;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2020";100,1;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2021";100,9;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2022";103,0;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2023";99,8;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2024";101,4;"-";"";
2200000;"POMORSKIE";"3 kwartał";"ogółem - okres poprzedni = 100";"2025";100,2;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2005";100,2;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2006";100,4;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2007";101,5;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2008";100,2;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2009";100,4;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2010";101,0;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2011";101,1;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2012";100,1;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2013";99,9;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2014";99,5;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2015";99,9;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2016";100,7;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2017";101,0;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2018";100,4;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2019";100,5;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2020";100,3;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2021";102,3;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2022";103,6;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2023";100,6;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2024";101,0;"-";"";
2200000;"POMORSKIE";"4 kwartał";"ogółem - okres poprzedni = 100";"2025";;"-";"n";
2400000;"ŚLĄSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2005";100,3;"-";"";
2400000;"ŚLĄSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2006";100,0;"-";"";
2400000;"ŚLĄSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2007";100,9;"-";"";
2400000;"ŚLĄSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2008";101,6;"-";"";
2400000;"ŚLĄSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2009";101,7;"-";"";
2400000;"ŚLĄSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2010";100,9;"-";"";
2400000;"ŚLĄSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2011";102,0;"-";"";
2400000;"ŚLĄSKIE";"1 kwartał";"ogółem - okres poprzedni = 100";"2012";101,6;"-";"";
